Tag.applicationname,Tag.cvsappid,Routes.AddressPrefix,Location
Enterprise APIM,,AzureCloud.centralus,centralus
Enterprise APIM,,AzureContainerRegistry,centralus
Enterprise APIM,,AzureContainerRegistry.centralus,centralus
Enterprise APIM,,AzureCosmosDB,centralus
Enterprise APIM,,AzureDatabricks,centralus
Enterprise APIM,,AzureFrontDoor.FirstParty,centralus
Enterprise APIM,,AzureKeyVault,centralus
Enterprise APIM,,AzureMonitor,centralus
Enterprise APIM,,AzureResourceManager,centralus
Enterprise APIM,,AzureSentinel,centralus
Enterprise APIM,,Sql,centralus
Enterprise APIM,,0.0.0.0/0,eastus2
Enterprise APIM,APM0014882,0.0.0.0/0,eastus2
Enterprise APIM,APM0016830,0.0.0.0/0,eastus2
Enterprise APIM,APM0014882,10.0.0.0/8,eastus2
Enterprise APIM,APM0016830,10.0.0.0/8,eastus2
Enterprise APIM,APM0014882,157.121.0.0/16,eastus2
Enterprise APIM,APM0016830,157.121.0.0/16,eastus2
Enterprise APIM,APM0014882,167.69.0.0/16,eastus2
Enterprise APIM,APM0016830,167.69.0.0/16,eastus2
Enterprise APIM,APM0014882,172.16.0.0/12,eastus2
Enterprise APIM,APM0016830,172.16.0.0/12,eastus2
Enterprise APIM,,18.223.52.83/32,eastus2
Enterprise APIM,APM0014882,198.187.64.0/18,eastus2
Enterprise APIM,APM0016830,198.187.64.0/18,eastus2
Enterprise APIM,APM0014882,204.99.0.0/17,eastus2
Enterprise APIM,APM0016830,204.99.0.0/17,eastus2
Enterprise APIM,APM0014882,206.213.0.0/16,eastus2
Enterprise APIM,APM0016830,206.213.0.0/16,eastus2
Enterprise APIM,,3.13.199.249/32,eastus2
Enterprise APIM,,3.135.66.72/32,eastus2
Enterprise APIM,,ApiManagement,eastus2
Enterprise APIM,APM0014882,ApiManagement,eastus2
Enterprise APIM,APM0016830,ApiManagement,eastus2
Enterprise APIM,,AppService,eastus2
Enterprise APIM,APM0014882,AppService,eastus2
Enterprise APIM,APM0016830,AppService,eastus2
Enterprise APIM,,AzureActiveDirectory,eastus2
Enterprise APIM,APM0014882,AzureActiveDirectory,eastus2
Enterprise APIM,APM0016830,AzureActiveDirectory,eastus2
Enterprise APIM,,AzureActiveDirectoryDomainServices,eastus2
Enterprise APIM,APM0014882,AzureActiveDirectoryDomainServices,eastus2
Enterprise APIM,APM0016830,AzureActiveDirectoryDomainServices,eastus2
Enterprise APIM,,AzureBackup,eastus2
Enterprise APIM,APM0014882,AzureBackup,eastus2
Enterprise APIM,APM0016830,AzureBackup,eastus2
Enterprise APIM,,AzureBotService,eastus2
Enterprise APIM,APM0014882,AzureBotService,eastus2
Enterprise APIM,APM0016830,AzureBotService,eastus2
Enterprise APIM,,AzureCloud.eastus2,eastus2
Enterprise APIM,APM0014882,AzureCloud.eastus2,eastus2
Enterprise APIM,APM0016830,AzureCloud.eastus2,eastus2
Enterprise APIM,,AzureContainerRegistry,eastus2
Enterprise APIM,APM0014882,AzureContainerRegistry,eastus2
Enterprise APIM,APM0016830,AzureContainerRegistry,eastus2
Enterprise APIM,,AzureContainerRegistry.eastus2,eastus2
Enterprise APIM,APM0014882,AzureContainerRegistry.eastus2,eastus2
Enterprise APIM,APM0016830,AzureContainerRegistry.eastus2,eastus2
Enterprise APIM,,AzureCosmosDB,eastus2
Enterprise APIM,APM0014882,AzureCosmosDB,eastus2
Enterprise APIM,APM0016830,AzureCosmosDB,eastus2
Enterprise APIM,,AzureDatabricks,eastus2
Enterprise APIM,APM0014882,AzureDatabricks,eastus2
Enterprise APIM,APM0016830,AzureDatabricks,eastus2
Enterprise APIM,,AzureFrontDoor.FirstParty,eastus2
Enterprise APIM,APM0014882,AzureFrontDoor.FirstParty,eastus2
Enterprise APIM,APM0016830,AzureFrontDoor.FirstParty,eastus2
Enterprise APIM,,AzureKeyVault,eastus2
Enterprise APIM,APM0014882,AzureKeyVault,eastus2
Enterprise APIM,APM0016830,AzureKeyVault,eastus2
Enterprise APIM,,AzureMonitor,eastus2
Enterprise APIM,APM0014882,AzureMonitor,eastus2
Enterprise APIM,APM0016830,AzureMonitor,eastus2
Enterprise APIM,,AzureResourceManager,eastus2
Enterprise APIM,APM0014882,AzureResourceManager,eastus2
Enterprise APIM,APM0016830,AzureResourceManager,eastus2
Enterprise APIM,,AzureSentinel,eastus2
Enterprise APIM,APM0014882,AzureSentinel,eastus2
Enterprise APIM,APM0016830,AzureSentinel,eastus2
Enterprise APIM,,Sql,eastus2
Enterprise APIM,APM0014882,Sql,eastus2
Enterprise Archer GRC,,AzureSiteRecovery,centralus
Enterprise Capacity Planning,,0.0.0.0/0,centralus
Enterprise Capacity Planning,,0.0.0.0/0,eastus2
Enterprise Capacity Planning,,ApiManagement,eastus2
Enterprise Capacity Planning,,AppService,eastus2
Enterprise Capacity Planning,,AzureActiveDirectory,eastus2
Enterprise Capacity Planning,,AzureActiveDirectoryDomainServices,eastus2
Enterprise Capacity Planning,,AzureBackup,eastus2
Enterprise Capacity Planning,,AzureBotService,eastus2
Enterprise Capacity Planning,,AzureCloud.eastus2,eastus2
Enterprise Capacity Planning,,AzureContainerRegistry,eastus2
Enterprise Capacity Planning,,AzureContainerRegistry.eastus2,eastus2
Enterprise Capacity Planning,,AzureCosmosDB,eastus2
Enterprise Capacity Planning,,AzureDatabricks,eastus2
Enterprise Capacity Planning,,AzureFrontDoor.FirstParty,eastus2
Enterprise Capacity Planning,,AzureKeyVault,eastus2
Enterprise Capacity Planning,,AzureMonitor,eastus2
Enterprise Capacity Planning,,AzureResourceManager,eastus2
Enterprise Capacity Planning,,AzureSentinel,eastus2
Enterprise Context Store,,0.0.0.0/0,centralus
Enterprise Context Store,,0.0.0.0/0,eastus2
Enterprise Context Store,,10.83.112.0/25,eastus2
Enterprise Context Store,,10.83.119.0/24,eastus2
Enterprise Context Store,,ApiManagement,eastus2
Enterprise Context Store,,AppService,eastus2
Enterprise Context Store,,AzureActiveDirectory,eastus2
Enterprise Context Store,,AzureActiveDirectoryDomainServices,eastus2
Enterprise Context Store,,AzureBackup,eastus2
Enterprise Context Store,,AzureBotService,eastus2
Enterprise Context Store,,AzureCloud.eastus2,eastus2
Enterprise Context Store,,AzureContainerRegistry,eastus2
Enterprise Context Store,,AzureContainerRegistry.eastus2,eastus2
Enterprise Context Store,,AzureCosmosDB,eastus2
Enterprise Context Store,,AzureDatabricks,eastus2
Enterprise Context Store,,AzureFrontDoor.FirstParty,eastus2
Enterprise Context Store,,AzureKeyVault,eastus2
Enterprise Context Store,,AzureMonitor,eastus2
Enterprise Context Store,,AzureResourceManager,eastus2
Enterprise Context Store,,AzureSentinel,eastus2
Enterprise Integration Platform,,0.0.0.0/0,centralus
Enterprise Integration Platform,,10.0.0.0/8,centralus
Enterprise Integration Platform,,100.96.1.0/24,centralus
Enterprise Integration Platform,,100.96.10.0/24,centralus
Enterprise Integration Platform,,100.96.2.0/24,centralus
Enterprise Integration Platform,,100.96.3.0/24,centralus
Enterprise Integration Platform,,100.96.4.0/24,centralus
Enterprise Integration Platform,,100.96.5.0/24,centralus
Enterprise Integration Platform,,100.96.6.0/24,centralus
Enterprise Integration Platform,,100.96.7.0/24,centralus
Enterprise Integration Platform,,100.96.8.0/24,centralus
Enterprise Integration Platform,,100.96.9.0/24,centralus
Enterprise Integration Platform,,157.121.0.0/16,centralus
Enterprise Integration Platform,,167.69.0.0/16,centralus
Enterprise Integration Platform,,172.16.0.0/12,centralus
Enterprise Integration Platform,,198.187.64.0/18,centralus
Enterprise Integration Platform,,204.99.0.0/17,centralus
Enterprise Integration Platform,,206.213.0.0/16,centralus
Enterprise Integration Platform,,ApiManagement,centralus
Enterprise Integration Platform,,AppService,centralus
Enterprise Integration Platform,,AzureActiveDirectory,centralus
Enterprise Integration Platform,,AzureActiveDirectoryDomainServices,centralus
Enterprise Integration Platform,,AzureBackup,centralus
Enterprise Integration Platform,,AzureBotService,centralus
Enterprise Integration Platform,,AzureCloud.centralus,centralus
Enterprise Integration Platform,,AzureContainerRegistry,centralus
Enterprise Integration Platform,,AzureContainerRegistry.centralus,centralus
Enterprise Integration Platform,,AzureCosmosDB,centralus
Enterprise Integration Platform,,AzureDatabricks,centralus
Enterprise Integration Platform,,AzureFrontDoor.FirstParty,centralus
Enterprise Integration Platform,,AzureKeyVault,centralus
Enterprise Integration Platform,,AzureMonitor,centralus
Enterprise Integration Platform,,AzureResourceManager,centralus
Enterprise Integration Platform,,AzureSentinel,centralus
Enterprise Integration Platform,,0.0.0.0/0,eastus2
Enterprise Integration Platform,,10.0.0.0/8,eastus2
Enterprise Integration Platform,,100.96.1.0/24,eastus2
Enterprise Integration Platform,,100.96.10.0/24,eastus2
Enterprise Integration Platform,,100.96.11.0/24,eastus2
Enterprise Integration Platform,,100.96.12.0/24,eastus2
Enterprise Integration Platform,,100.96.13.0/24,eastus2
Enterprise Integration Platform,,100.96.2.0/24,eastus2
Enterprise Integration Platform,,100.96.3.0/24,eastus2
Enterprise Integration Platform,,100.96.4.0/24,eastus2
Enterprise Integration Platform,,100.96.5.0/24,eastus2
Enterprise Integration Platform,,100.96.6.0/24,eastus2
Enterprise Integration Platform,,100.96.7.0/24,eastus2
Enterprise Integration Platform,,100.96.8.0/24,eastus2
Enterprise Integration Platform,,100.96.9.0/24,eastus2
Enterprise Integration Platform,,157.121.0.0/16,eastus2
Enterprise Integration Platform,,167.69.0.0/16,eastus2
Enterprise Integration Platform,,172.16.0.0/12,eastus2
Enterprise Integration Platform,,198.187.64.0/18,eastus2
Enterprise Integration Platform,,204.99.0.0/17,eastus2
Enterprise Integration Platform,,206.213.0.0/16,eastus2
Enterprise Integration Platform,,ApiManagement,eastus2
Enterprise Integration Platform,,AppService,eastus2
Enterprise Integration Platform,,AzureActiveDirectory,eastus2
Enterprise Integration Platform,,AzureActiveDirectoryDomainServices,eastus2
Enterprise Integration Platform,,AzureBackup,eastus2
Enterprise Integration Platform,,AzureBotService,eastus2
Enterprise Integration Platform,,AzureCloud.eastus2,eastus2
Enterprise Integration Platform,,AzureContainerRegistry,eastus2
Enterprise Integration Platform,,AzureContainerRegistry.eastus2,eastus2
Enterprise Integration Platform,,AzureCosmosDB,eastus2
Enterprise Integration Platform,,AzureDatabricks,eastus2
Enterprise Integration Platform,,AzureFrontDoor.FirstParty,eastus2
Enterprise Integration Platform,,AzureKeyVault,eastus2
Enterprise Integration Platform,,AzureMonitor,eastus2
Enterprise Integration Platform,,AzureResourceManager,eastus2
Enterprise Integration Platform,,AzureSentinel,eastus2
Enterprise Integration Platform (EIP),,0.0.0.0/0,centralus
Enterprise Integration Platform (EIP),,100.96.1.0/24,centralus
Enterprise Integration Platform (EIP),,100.96.2.0/24,centralus
Enterprise Integration Platform (EIP),,100.96.3.0/24,centralus
Enterprise Integration Platform (EIP),,100.96.4.0/24,centralus
Enterprise Integration Platform (EIP),,ApiManagement,centralus
Enterprise Integration Platform (EIP),,AppService,centralus
Enterprise Integration Platform (EIP),,AzureActiveDirectory,centralus
Enterprise Integration Platform (EIP),,AzureActiveDirectoryDomainServices,centralus
Enterprise Integration Platform (EIP),,AzureBackup,centralus
Enterprise Integration Platform (EIP),,AzureBotService,centralus
Enterprise Integration Platform (EIP),,AzureCloud.centralus,centralus
Enterprise Integration Platform (EIP),,AzureContainerRegistry,centralus
Enterprise Integration Platform (EIP),,AzureContainerRegistry.centralus,centralus
Enterprise Integration Platform (EIP),,AzureCosmosDB,centralus
Enterprise Integration Platform (EIP),,AzureDatabricks,centralus
Enterprise Integration Platform (EIP),,AzureFrontDoor.FirstParty,centralus
Enterprise Integration Platform (EIP),,AzureKeyVault,centralus
Enterprise Integration Platform (EIP),,AzureMonitor,centralus
Enterprise Integration Platform (EIP),,AzureResourceManager,centralus
Enterprise Integration Platform (EIP),,AzureSentinel,centralus
Enterprise Integration Platform (EIP),,0.0.0.0/0,eastus2
Enterprise Integration Platform (EIP),,10.83.125.192/26,eastus2
Enterprise Integration Platform (EIP),,10.83.125.32/28,eastus2
Enterprise Integration Platform (EIP),,10.83.66.128/26,eastus2
Enterprise Integration Platform (EIP),,100.96.1.0/24,eastus2
Enterprise Integration Platform (EIP),,100.96.2.0/24,eastus2
Enterprise Integration Platform (EIP),,100.96.3.0/24,eastus2
Enterprise Integration Platform (EIP),,100.96.4.0/24,eastus2
Enterprise Integration Platform (EIP),,ApiManagement,eastus2
Enterprise Integration Platform (EIP),,AppService,eastus2
Enterprise Integration Platform (EIP),,AzureActiveDirectory,eastus2
Enterprise Integration Platform (EIP),,AzureActiveDirectoryDomainServices,eastus2
Enterprise Integration Platform (EIP),,AzureBackup,eastus2
Enterprise Integration Platform (EIP),,AzureBotService,eastus2
Enterprise Integration Platform (EIP),,AzureCloud.eastus2,eastus2
Enterprise Integration Platform (EIP),,AzureContainerRegistry,eastus2
Enterprise Integration Platform (EIP),,AzureContainerRegistry.eastus2,eastus2
Enterprise Integration Platform (EIP),,AzureCosmosDB,eastus2
Enterprise Integration Platform (EIP),,AzureDatabricks,eastus2
Enterprise Integration Platform (EIP),,AzureFrontDoor.FirstParty,eastus2
Enterprise Integration Platform (EIP),,AzureKeyVault,eastus2
Enterprise Integration Platform (EIP),,AzureMonitor,eastus2
Enterprise Integration Platform (EIP),,AzureResourceManager,eastus2
Enterprise Integration Platform (EIP),,AzureSentinel,eastus2
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,0.0.0.0/0,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,10.68.184.0/22,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,10.82.128.0/22,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,10.82.136.0/22,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.1.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.10.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.12.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.13.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.19.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.2.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.20.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.21.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.22.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.3.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.4.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.5.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.6.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.7.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.8.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,100.69.9.0/24,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,ApiManagement,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AppService,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureActiveDirectory,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureActiveDirectoryDomainServices,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureBackup,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureBotService,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureCloud.centralus,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureContainerRegistry,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureContainerRegistry.centralus,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureCosmosDB,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureDatabricks,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureFrontDoor.FirstParty,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureKeyVault,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureMonitor,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureResourceManager,centralus
ENTERPRISE OPPORTUNITY MANAGEMENT SYSTEM (EOMS),,AzureSentinel,centralus
Enterprise Rating Engine,,0.0.0.0/0,eastus2
Enterprise Service Bus,,0.0.0.0/0,eastus2
Enterprise Service Bus,,10.0.0.0/8,eastus2
Enterprise Service Bus,,157.121.0.0/16,eastus2
Enterprise Service Bus,,167.69.0.0/16,eastus2
Enterprise Service Bus,,172.16.0.0/12,eastus2
Enterprise Service Bus,,198.187.64.0/18,eastus2
Enterprise Service Bus,,204.99.0.0/17,eastus2
Enterprise Service Bus,,206.213.0.0/16,eastus2
Enterprise Service Bus,,ApiManagement,eastus2
Enterprise Service Bus,,AppService,eastus2
Enterprise Service Bus,,AzureActiveDirectory,eastus2
Enterprise Service Bus,,AzureActiveDirectoryDomainServices,eastus2
Enterprise Service Bus,,AzureBackup,eastus2
Enterprise Service Bus,,AzureBotService,eastus2
Enterprise Service Bus,,AzureCloud.eastus2,eastus2
Enterprise Service Bus,,AzureContainerRegistry.eastus2,eastus2
Enterprise Service Bus,,AzureCosmosDB,eastus2
Enterprise Service Bus,,AzureDatabricks,eastus2
Enterprise Service Bus,,AzureFrontDoor.FirstParty,eastus2
Enterprise Service Bus,,AzureKeyVault,eastus2
Enterprise Service Bus,,AzureMonitor,eastus2
Enterprise Service Bus,,AzureResourceManager,eastus2
Enterprise Service Bus,,AzureSentinel,eastus2
Enterprise Services Layer Microservices,,,centralus
Enterprise Services Layer Microservices,,0.0.0.0/0,centralus
Enterprise Services Layer Microservices,,ApiManagement,centralus
Enterprise Services Layer Microservices,,AppService,centralus
Enterprise Services Layer Microservices,,AzureActiveDirectory,centralus
Enterprise Services Layer Microservices,,AzureActiveDirectoryDomainServices,centralus
Enterprise Services Layer Microservices,,AzureBackup,centralus
Enterprise Services Layer Microservices,,AzureBotService,centralus
Enterprise Services Layer Microservices,,AzureCloud.centralus,centralus
Enterprise Services Layer Microservices,,AzureContainerRegistry,centralus
Enterprise Services Layer Microservices,,AzureContainerRegistry.centralus,centralus
Enterprise Services Layer Microservices,,AzureCosmosDB,centralus
Enterprise Services Layer Microservices,,AzureDatabricks,centralus
Enterprise Services Layer Microservices,,AzureFrontDoor.FirstParty,centralus
Enterprise Services Layer Microservices,,AzureKeyVault,centralus
Enterprise Services Layer Microservices,,AzureMonitor,centralus
Enterprise Services Layer Microservices,,AzureResourceManager,centralus
Enterprise Services Layer Microservices,,AzureSentinel,centralus
Enterprise Services Layer Microservices,,,eastus2
Enterprise Services Layer Microservices,,0.0.0.0/0,eastus2
Enterprise Services Layer Microservices,,ApiManagement,eastus2
Enterprise Services Layer Microservices,,AppService,eastus2
Enterprise Services Layer Microservices,,AzureActiveDirectory,eastus2
Enterprise Services Layer Microservices,,AzureActiveDirectoryDomainServices,eastus2
Enterprise Services Layer Microservices,,AzureBackup,eastus2
Enterprise Services Layer Microservices,,AzureBotService,eastus2
Enterprise Services Layer Microservices,,AzureCloud.eastus2,eastus2
Enterprise Services Layer Microservices,,AzureContainerRegistry,eastus2
Enterprise Services Layer Microservices,,AzureContainerRegistry.eastus2,eastus2
Enterprise Services Layer Microservices,,AzureCosmosDB,eastus2
Enterprise Services Layer Microservices,,AzureDatabricks,eastus2
Enterprise Services Layer Microservices,,AzureFrontDoor.FirstParty,eastus2
Enterprise Services Layer Microservices,,AzureKeyVault,eastus2
Enterprise Services Layer Microservices,,AzureMonitor,eastus2
Enterprise Services Layer Microservices,,AzureResourceManager,eastus2
Enterprise Services Layer Microservices,,AzureSentinel,eastus2
EPACore,,0.0.0.0/0,centralus
EPACore,,10.0.0.0/8,centralus
EPACore,,100.96.0.0/24,centralus
EPACore,,100.96.1.0/24,centralus
EPACore,,100.96.12.0/24,centralus
EPACore,,100.96.13.0/24,centralus
EPACore,,100.96.2.0/24,centralus
EPACore,,100.96.3.0/24,centralus
EPACore,,100.96.4.0/24,centralus
EPACore,,100.96.5.0/24,centralus
EPACore,,100.96.6.0/24,centralus
EPACore,,100.96.7.0/24,centralus
EPACore,,100.96.8.0/24,centralus
EPACore,,100.96.9.0/24,centralus
EPACore,,157.121.0.0/16,centralus
EPACore,,167.69.0.0/16,centralus
EPACore,,172.16.0.0/12,centralus
EPACore,,198.187.64.0/18,centralus
EPACore,,204.99.0.0/17,centralus
EPACore,,206.213.0.0/16,centralus
EPACore,,ApiManagement,centralus
EPACore,,AppService,centralus
EPACore,,AzureActiveDirectory,centralus
EPACore,,AzureActiveDirectoryDomainServices,centralus
EPACore,,AzureBackup,centralus
EPACore,,AzureBotService,centralus
EPACore,,AzureCloud.centralus,centralus
EPACore,,AzureContainerRegistry,centralus
EPACore,,AzureContainerRegistry.centralus,centralus
EPACore,,AzureCosmosDB,centralus
EPACore,,AzureDatabricks,centralus
EPACore,,AzureFrontDoor.FirstParty,centralus
EPACore,,AzureKeyVault,centralus
EPACore,,AzureMonitor,centralus
EPACore,,AzureResourceManager,centralus
EPACore,,AzureSentinel,centralus
EPACore,,0.0.0.0/0,eastus2
EPACore,,100.96.1.0/24,eastus2
EPACore,,100.96.10.0/24,eastus2
EPACore,,100.96.11.0/24,eastus2
EPACore,,100.96.12.0/24,eastus2
EPACore,,100.96.2.0/24,eastus2
EPACore,,100.96.3.0/24,eastus2
EPACore,,100.96.4.0/24,eastus2
EPACore,,100.96.5.0/24,eastus2
EPACore,,100.96.6.0/24,eastus2
EPACore,,100.96.7.0/24,eastus2
